Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_ALL	GO:0009055~electron carrier activity	29	2.665441176	0.026090322	"ENSG00000104687, ENSG00000178741, ENSG00000140374, ENSG00000117054, ENSG00000126267, ENSG00000156709, ENSG00000158864, ENSG00000109814, ENSG00000122971, ENSG00000145494, ENSG00000164919, ENSG00000085662, ENSG00000198431, ENSG00000178127, ENSG00000135940, ENSG00000159423, ENSG00000073578, ENSG00000162482, ENSG00000072778, ENSG00000171503, ENSG00000184752, ENSG00000161533, ENSG00000069535, ENSG00000116701, ENSG00000198363, ENSG00000111775, ENSG00000131143, ENSG00000115944, ENSG00000173221"	1032	64	3264	1.433139535	1	0.730016601	35.94331272
GOTERM_MF_ALL	GO:0042578~phosphoric ester hydrolase activity	35	3.216911765	0.029706646	"ENSG00000138777, ENSG00000107758, ENSG00000103381, ENSG00000105223, ENSG00000100292, ENSG00000198585, ENSG00000112640, ENSG00000142949, ENSG00000135318, ENSG00000165140, ENSG00000102575, ENSG00000102886, ENSG00000100614, ENSG00000112245, ENSG00000134575, ENSG00000184007, ENSG00000111679, ENSG00000164708, ENSG00000060069, ENSG00000125458, ENSG00000179295, ENSG00000123836, ENSG00000107789, ENSG00000149782, ENSG00000186298, ENSG00000213639, ENSG00000138814, ENSG00000162813, ENSG00000221914, ENSG00000247077, ENSG00000119414, ENSG00000075711, ENSG00000172531, ENSG00000171314, ENSG00000133731"	1032	81	3264	1.366637956	1	0.765658109	39.83489647
GOTERM_MF_ALL	GO:1901681~sulfur compound binding	32	2.941176471	0.031170046	"ENSG00000140374, ENSG00000084674, ENSG00000116171, ENSG00000117601, ENSG00000117054, ENSG00000142949, ENSG00000163815, ENSG00000115414, ENSG00000143321, ENSG00000172232, ENSG00000137801, ENSG00000113889, ENSG00000109610, ENSG00000008394, ENSG00000122971, ENSG00000197561, ENSG00000100983, ENSG00000213366, ENSG00000155368, ENSG00000119681, ENSG00000198721, ENSG00000072778, ENSG00000119711, ENSG00000161533, ENSG00000012223, ENSG00000106809, ENSG00000007168, ENSG00000133110, ENSG00000084207, ENSG00000136235, ENSG00000186652, ENSG00000186340"	1032	73	3264	1.386428799	1	0.772651906	41.34555617
GOTERM_MF_ALL	"GO:0016798~hydrolase activity, acting on glycosyl bonds"	15	1.378676471	0.031748143	"ENSG00000001036, ENSG00000159921, ENSG00000177830, ENSG00000115275, ENSG00000213614, ENSG00000196743, ENSG00000170266, ENSG00000090382, ENSG00000171298, ENSG00000169919, ENSG00000198951, ENSG00000064601, ENSG00000243480, ENSG00000104774, ENSG00000179163"	1032	28	3264	1.694352159	1	0.769707362	41.93243261
GOTERM_MF_ALL	"GO:0016782~transferase activity, transferring sulfur-containing groups"	7	0.643382353	0.032449816	"ENSG00000261052, ENSG00000197165, ENSG00000060971, ENSG00000128311, ENSG00000196502, ENSG00000173597, ENSG00000244005"	1032	9	3264	2.45994832	1	0.76820192	42.63734056
GOTERM_MF_ALL	GO:0031406~carboxylic acid binding	26	2.389705882	0.033325074	"ENSG00000164687, ENSG00000021826, ENSG00000165457, ENSG00000122884, ENSG00000242515, ENSG00000116171, ENSG00000083444, ENSG00000175198, ENSG00000152952, ENSG00000163586, ENSG00000153904, ENSG00000065427, ENSG00000124253, ENSG00000145384, ENSG00000100983, ENSG00000143546, ENSG00000167165, ENSG00000197888, ENSG00000242366, ENSG00000011052, ENSG00000171234, ENSG00000084774, ENSG00000173599, ENSG00000120053, ENSG00000004779, ENSG00000163220"	1032	57	3264	1.442676459	1	0.768571127	43.50535343
GOTERM_MF_ALL	"GO:0016884~carbon-nitrogen ligase activity, with glutamine as amido-N-donor"	6	0.551470588	0.035818209	"ENSG00000163655, ENSG00000178921, ENSG00000021826, ENSG00000084774, ENSG00000172890, ENSG00000070669"	1032	7	3264	2.710963455	1	0.784676835	45.91062618
GOTERM_MF_ALL	"GO:0016861~intramolecular oxidoreductase activity, interconverting aldoses and ketoses"	6	0.551470588	0.035818209	"ENSG00000111669, ENSG00000153574, ENSG00000178802, ENSG00000105220, ENSG00000113552, ENSG00000115211"	1032	7	3264	2.710963455	1	0.784676835	45.91062618
GOTERM_MF_ALL	GO:0005539~glycosaminoglycan binding	24	2.205882353	0.036375346	"ENSG00000119681, ENSG00000084674, ENSG00000117601, ENSG00000142949, ENSG00000163815, ENSG00000012223, ENSG00000008438, ENSG00000115414, ENSG00000182492, ENSG00000106809, ENSG00000143321, ENSG00000007168, ENSG00000172232, ENSG00000137801, ENSG00000133110, ENSG00000113889, ENSG00000038427, ENSG00000109610, ENSG00000186652, ENSG00000136235, ENSG00000010327, ENSG00000197561, ENSG00000186340, ENSG00000011465"	1032	52	3264	1.459749553	1	0.781703617	46.43479604
GOTERM_MF_ALL	GO:0050840~extracellular matrix binding	12	1.102941176	0.037826112	"ENSG00000005884, ENSG00000182492, ENSG00000049540, ENSG00000138448, ENSG00000120708, ENSG00000137801, ENSG00000163131, ENSG00000163520, ENSG00000173402, ENSG00000142910, ENSG00000113140, ENSG00000011465"	1032	21	3264	1.80730897	1	0.786917512	47.77738637
GOTERM_MF_ALL	GO:0008234~cysteine-type peptidase activity	19	1.746323529	0.039131123	"ENSG00000103811, ENSG00000168883, ENSG00000108578, ENSG00000164733, ENSG00000163131, ENSG00000162517, ENSG00000164305, ENSG00000154277, ENSG00000101160, ENSG00000142910, ENSG00000105205, ENSG00000117984, ENSG00000100600, ENSG00000149260, ENSG00000103490, ENSG00000109861, ENSG00000138663, ENSG00000075142, ENSG00000138794"	1032	39	3264	1.54084675	1	0.790550744	48.95798494
GOTERM_MF_ALL	"GO:0016620~oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"	15	1.378676471	0.044016057	"ENSG00000196139, ENSG00000072210, ENSG00000105953, ENSG00000159423, ENSG00000164904, ENSG00000144908, ENSG00000168291, ENSG00000105679, ENSG00000165092, ENSG00000119711, ENSG00000111640, ENSG00000136010, ENSG00000161618, ENSG00000131828, ENSG00000198074"	1032	29	3264	1.635926223	1	0.821437167	53.15808813
GOTERM_MF_ALL	GO:0008757~S-adenosylmethionine-dependent methyltransferase activity	12	1.102941176	0.05462908	"ENSG00000174173, ENSG00000120265, ENSG00000185432, ENSG00000111641, ENSG00000100462, ENSG00000150540, ENSG00000130816, ENSG00000221914, ENSG00000166741, ENSG00000108592, ENSG00000162961, ENSG00000037474"	1032	22	3264	1.725158562	1	0.877825221	61.18941513
GOTERM_MF_ALL	GO:0004129~cytochrome-c oxidase activity	7	0.643382353	0.059769263	"ENSG00000164919, ENSG00000135940, ENSG00000178741, ENSG00000111775, ENSG00000131143, ENSG00000126267, ENSG00000115944"	1032	10	3264	2.213953488	1	0.895251474	64.59554271
GOTERM_MF_ALL	"GO:0016676~oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor"	7	0.643382353	0.059769263	"ENSG00000164919, ENSG00000135940, ENSG00000178741, ENSG00000111775, ENSG00000131143, ENSG00000126267, ENSG00000115944"	1032	10	3264	2.213953488	1	0.895251474	64.59554271
GOTERM_MF_ALL	GO:0005501~retinoid binding	7	0.643382353	0.059769263	"ENSG00000114115, ENSG00000138207, ENSG00000167165, ENSG00000197888, ENSG00000242366, ENSG00000242515, ENSG00000171234"	1032	10	3264	2.213953488	1	0.895251474	64.59554271
GOTERM_MF_ALL	"GO:0016675~oxidoreductase activity, acting on a heme group of donors"	7	0.643382353	0.059769263	"ENSG00000164919, ENSG00000135940, ENSG00000178741, ENSG00000111775, ENSG00000131143, ENSG00000126267, ENSG00000115944"	1032	10	3264	2.213953488	1	0.895251474	64.59554271
GOTERM_MF_ALL	GO:0015002~heme-copper terminal oxidase activity	7	0.643382353	0.059769263	"ENSG00000164919, ENSG00000135940, ENSG00000178741, ENSG00000111775, ENSG00000131143, ENSG00000126267, ENSG00000115944"	1032	10	3264	2.213953488	1	0.895251474	64.59554271
GOTERM_MF_ALL	GO:0019840~isoprenoid binding	7	0.643382353	0.059769263	"ENSG00000114115, ENSG00000138207, ENSG00000167165, ENSG00000197888, ENSG00000242366, ENSG00000242515, ENSG00000171234"	1032	10	3264	2.213953488	1	0.895251474	64.59554271
GOTERM_MF_ALL	GO:0042802~identical protein binding	145	13.32720588	0.061107894	"ENSG00000064419, ENSG00000028528, ENSG00000148346, ENSG00000165475, ENSG00000242515, ENSG00000101150, ENSG00000083444, ENSG00000102189, ENSG00000173039, ENSG00000115694, ENSG00000115415, ENSG00000115414, ENSG00000168610, ENSG00000148341, ENSG00000122545, ENSG00000124789, ENSG00000162961, ENSG00000243989, ENSG00000075142, ENSG00000165704, ENSG00000168710, ENSG00000120254, ENSG00000189171, ENSG00000131747, ENSG00000167165, ENSG00000123992, ENSG00000196296, ENSG00000125656, ENSG00000087086, ENSG00000254505, ENSG00000152642, ENSG00000070669, ENSG00000007168, ENSG00000155657, ENSG00000141985, ENSG00000180370, ENSG00000130638, ENSG00000075239, ENSG00000079462, ENSG00000147140, ENSG00000196290, ENSG00000127831, ENSG00000120053, ENSG00000157020, ENSG00000244005, ENSG00000169764, ENSG00000153574, ENSG00000108578, ENSG00000179950, ENSG00000131779, ENSG00000115263, ENSG00000239672, ENSG00000086475, ENSG00000179958, ENSG00000135624, ENSG00000117054, ENSG00000108187, ENSG00000181163, ENSG00000137801, ENSG00000074416, ENSG00000103490, ENSG00000164062, ENSG00000095002, ENSG00000008394, ENSG00000104324, ENSG00000154237, ENSG00000117143, ENSG00000168066, ENSG00000138413, ENSG00000128050, ENSG00000118137, ENSG00000101294, ENSG00000183010, ENSG00000158874, ENSG00000109846, ENSG00000084774, ENSG00000102837, ENSG00000100266, ENSG00000133731, ENSG00000131467, ENSG00000105879, ENSG00000007392, ENSG00000198585, ENSG00000173327, ENSG00000197043, ENSG00000133835, ENSG00000117360, ENSG00000100575, ENSG00000161011, ENSG00000165140, ENSG00000111640, ENSG00000198951, ENSG00000138794, ENSG00000112699, ENSG00000213366, ENSG00000165609, ENSG00000137575, ENSG00000077942, ENSG00000114416, ENSG00000131471, ENSG00000124164, ENSG00000182326, ENSG00000004776, ENSG00000076003, ENSG00000168906, ENSG00000113407, ENSG00000147274, ENSG00000130300, ENSG00000100292, ENSG00000092964, ENSG00000163931, ENSG00000166710, ENSG00000100985, ENSG00000136717, ENSG00000134333, ENSG00000181019, ENSG00000109861, ENSG00000148218, ENSG00000006625, ENSG00000100983, ENSG00000110090, ENSG00000116062, ENSG00000122694, ENSG00000135018, ENSG00000157500, ENSG00000118271, ENSG00000159423, ENSG00000162482, ENSG00000242366, ENSG00000142168, ENSG00000117394, ENSG00000115561, ENSG00000110244, ENSG00000137710, ENSG00000175029, ENSG00000069535, ENSG00000090382, ENSG00000108039, ENSG00000169738, ENSG00000088682, ENSG00000117228, ENSG00000160803, ENSG00000121691, ENSG00000126522, ENSG00000166228"	1032	411	3264	1.115826402	1	0.895569846	65.43526576
GOTERM_MF_ALL	"GO:0016788~hydrolase activity, acting on ester bonds"	64	5.882352941	0.062036931	"ENSG00000181523, ENSG00000198585, ENSG00000105205, ENSG00000123130, ENSG00000165140, ENSG00000144959, ENSG00000133742, ENSG00000164708, ENSG00000060069, ENSG00000125458, ENSG00000179295, ENSG00000026297, ENSG00000186298, ENSG00000213639, ENSG00000138814, ENSG00000162813, ENSG00000007168, ENSG00000104267, ENSG00000221914, ENSG00000171824, ENSG00000075711, ENSG00000079462, ENSG00000138777, ENSG00000169385, ENSG00000107758, ENSG00000119203, ENSG00000103381, ENSG00000105223, ENSG00000107798, ENSG00000100292, ENSG00000112640, ENSG00000239672, ENSG00000142949, ENSG00000160862, ENSG00000135318, ENSG00000100299, ENSG00000102575, ENSG00000102886, ENSG00000074416, ENSG00000100614, ENSG00000112245, ENSG00000083520, ENSG00000105612, ENSG00000134575, ENSG00000184007, ENSG00000111679, ENSG00000182919, ENSG00000123836, ENSG00000107789, ENSG00000135677, ENSG00000204427, ENSG00000149782, ENSG00000172831, ENSG00000063854, ENSG00000172828, ENSG00000247077, ENSG00000119414, ENSG00000172531, ENSG00000171314, ENSG00000125107, ENSG00000113522, ENSG00000133731, ENSG00000149218, ENSG00000162390"	1032	169	3264	1.197743223	1	0.894273706	66.0069988
GOTERM_MF_ALL	GO:0008201~heparin binding	19	1.746323529	0.064672491	"ENSG00000119681, ENSG00000084674, ENSG00000117601, ENSG00000142949, ENSG00000163815, ENSG00000012223, ENSG00000115414, ENSG00000106809, ENSG00000007168, ENSG00000143321, ENSG00000172232, ENSG00000137801, ENSG00000133110, ENSG00000113889, ENSG00000109610, ENSG00000186652, ENSG00000136235, ENSG00000197561, ENSG00000186340"	1032	41	3264	1.465683494	1	0.899515363	67.58090331
GOTERM_MF_ALL	GO:0005507~copper ion binding	9	0.827205882	0.065886962	"ENSG00000133028, ENSG00000189171, ENSG00000142168, ENSG00000101126, ENSG00000173992, ENSG00000109610, ENSG00000110244, ENSG00000131471, ENSG00000163221"	1032	15	3264	1.897674419	1	0.89929456	68.28285349
GOTERM_MF_ALL	GO:0005509~calcium ion binding	61	5.606617647	0.06778339	"ENSG00000141756, ENSG00000049323, ENSG00000021826, ENSG00000104805, ENSG00000055957, ENSG00000079689, ENSG00000024422, ENSG00000115380, ENSG00000197043, ENSG00000103966, ENSG00000132561, ENSG00000275896, ENSG00000075142, ENSG00000143546, ENSG00000189171, ENSG00000119681, ENSG00000196296, ENSG00000117115, ENSG00000077942, ENSG00000162517, ENSG00000104537, ENSG00000134755, ENSG00000131471, ENSG00000147041, ENSG00000079112, ENSG00000127603, ENSG00000187446, ENSG00000182326, ENSG00000138814, ENSG00000100503, ENSG00000142552, ENSG00000155657, ENSG00000198668, ENSG00000038427, ENSG00000243480, ENSG00000127831, ENSG00000186340, ENSG00000163221, ENSG00000004779, ENSG00000163220, ENSG00000107758, ENSG00000074755, ENSG00000113140, ENSG00000163815, ENSG00000100299, ENSG00000137801, ENSG00000163520, ENSG00000138772, ENSG00000189334, ENSG00000173402, ENSG00000010327, ENSG00000157193, ENSG00000174437, ENSG00000117906, ENSG00000006747, ENSG00000149782, ENSG00000160808, ENSG00000128595, ENSG00000166869, ENSG00000198363, ENSG00000127527"	1032	161	3264	1.198324426	1	0.901495083	69.3504397
GOTERM_MF_ALL	GO:0043168~anion binding	34	3.125	0.079698379	"ENSG00000164687, ENSG00000021826, ENSG00000165457, ENSG00000122884, ENSG00000242515, ENSG00000167701, ENSG00000116171, ENSG00000083444, ENSG00000173039, ENSG00000175198, ENSG00000152952, ENSG00000144959, ENSG00000163586, ENSG00000109861, ENSG00000035687, ENSG00000153904, ENSG00000065427, ENSG00000124253, ENSG00000145384, ENSG00000100983, ENSG00000143546, ENSG00000167165, ENSG00000197888, ENSG00000242366, ENSG00000011052, ENSG00000171234, ENSG00000084774, ENSG00000173599, ENSG00000243480, ENSG00000100266, ENSG00000120053, ENSG00000163220, ENSG00000004779, ENSG00000244005"	1032	84	3264	1.280177187	1	0.932096371	75.32249695
GOTERM_MF_ALL	GO:0008093~cytoskeletal adaptor activity	5	0.459558824	0.083595674	"ENSG00000029534, ENSG00000151150, ENSG00000137575, ENSG00000145362, ENSG00000154556"	1032	6	3264	2.635658915	1	0.937573034	77.02530928
GOTERM_MF_ALL	GO:0001972~retinoic acid binding	5	0.459558824	0.083595674	"ENSG00000167165, ENSG00000197888, ENSG00000242366, ENSG00000242515, ENSG00000171234"	1032	6	3264	2.635658915	1	0.937573034	77.02530928
GOTERM_MF_ALL	"GO:0016903~oxidoreductase activity, acting on the aldehyde or oxo group of donors"	16	1.470588235	0.084016134	"ENSG00000196139, ENSG00000085662, ENSG00000105953, ENSG00000072210, ENSG00000159423, ENSG00000164904, ENSG00000144908, ENSG00000168291, ENSG00000105679, ENSG00000165092, ENSG00000119711, ENSG00000111640, ENSG00000136010, ENSG00000161618, ENSG00000131828, ENSG00000198074"	1032	34	3264	1.488372093	1	0.935216451	77.20226055
GOTERM_MF_ALL	GO:0019842~vitamin binding	11	1.011029412	0.091197342	"ENSG00000175198, ENSG00000114115, ENSG00000138207, ENSG00000152952, ENSG00000105953, ENSG00000165457, ENSG00000173599, ENSG00000122884, ENSG00000145321, ENSG00000079557, ENSG00000083444"	1032	21	3264	1.656699889	1	0.946492542	80.03350328
GOTERM_MF_ALL	GO:0008168~methyltransferase activity	14	1.286764706	0.092462565	"ENSG00000174173, ENSG00000185432, ENSG00000120265, ENSG00000150540, ENSG00000111641, ENSG00000100462, ENSG00000130816, ENSG00000221914, ENSG00000169093, ENSG00000166741, ENSG00000108592, ENSG00000162961, ENSG00000037474, ENSG00000107223"	1032	29	3264	1.526864475	1	0.945933684	80.49669359
GOTERM_MF_ALL	"GO:0016616~oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	28	2.573529412	0.094418566	"ENSG00000196139, ENSG00000165475, ENSG00000133835, ENSG00000248144, ENSG00000176387, ENSG00000171989, ENSG00000086696, ENSG00000134333, ENSG00000106853, ENSG00000014641, ENSG00000109814, ENSG00000172955, ENSG00000145439, ENSG00000159228, ENSG00000196616, ENSG00000159231, ENSG00000085662, ENSG00000138413, ENSG00000067829, ENSG00000162482, ENSG00000175029, ENSG00000164039, ENSG00000152642, ENSG00000072506, ENSG00000169738, ENSG00000073737, ENSG00000161267, ENSG00000198074"	1032	68	3264	1.302325581	1	0.946608466	81.19292917
GOTERM_MF_ALL	"GO:0016775~phosphotransferase activity, nitrogenous group as acceptor"	4	0.367647059	0.09606576	"ENSG00000223572, ENSG00000166165, ENSG00000131730, ENSG00000011052"	1032	4	3264	3.162790698	1	0.946733304	81.76104195
GOTERM_MF_ALL	GO:0008146~sulfotransferase activity	4	0.367647059	0.09606576	"ENSG00000261052, ENSG00000197165, ENSG00000196502, ENSG00000173597"	1032	4	3264	3.162790698	1	0.946733304	81.76104195
GOTERM_MF_ALL	GO:0051183~vitamin transporter activity	4	0.367647059	0.09606576	"ENSG00000138207, ENSG00000165457, ENSG00000117394, ENSG00000145321"	1032	4	3264	3.162790698	1	0.946733304	81.76104195
GOTERM_MF_ALL	GO:0004089~carbonate dehydratase activity	4	0.367647059	0.09606576	"ENSG00000074410, ENSG00000167434, ENSG00000104267, ENSG00000133742"	1032	4	3264	3.162790698	1	0.946733304	81.76104195
GOTERM_MF_ALL	"GO:0016721~oxidoreductase activity, acting on superoxide radicals as acceptor"	4	0.367647059	0.09606576	"ENSG00000142168, ENSG00000181019, ENSG00000173992, ENSG00000109610"	1032	4	3264	3.162790698	1	0.946733304	81.76104195
GOTERM_MF_ALL	GO:0070573~metallodipeptidase activity	4	0.367647059	0.09606576	"ENSG00000133313, ENSG00000015413, ENSG00000104324, ENSG00000243989"	1032	4	3264	3.162790698	1	0.946733304	81.76104195
GOTERM_MF_ALL	GO:0004784~superoxide dismutase activity	4	0.367647059	0.09606576	"ENSG00000142168, ENSG00000181019, ENSG00000173992, ENSG00000109610"	1032	4	3264	3.162790698	1	0.946733304	81.76104195
GOTERM_MF_ALL	GO:0004062~aryl sulfotransferase activity	4	0.367647059	0.09606576	"ENSG00000261052, ENSG00000197165, ENSG00000196502, ENSG00000173597"	1032	4	3264	3.162790698	1	0.946733304	81.76104195
GOTERM_MF_ALL	GO:0047429~nucleoside-triphosphate diphosphatase activity	4	0.367647059	0.09606576	"ENSG00000128951, ENSG00000198585, ENSG00000179958, ENSG00000125877"	1032	4	3264	3.162790698	1	0.946733304	81.76104195
GOTERM_MF_ALL	GO:0019205~nucleobase-containing compound kinase activity	9	0.827205882	0.09639696	"ENSG00000162368, ENSG00000075711, ENSG00000239672, ENSG00000143774, ENSG00000124253, ENSG00000113522, ENSG00000011052, ENSG00000168393, ENSG00000156110"	1032	16	3264	1.779069767	1	0.944601421	81.87330514
GOTERM_MF_ALL	GO:0008083~growth factor activity	9	0.827205882	0.09639696	"ENSG00000025708, ENSG00000106809, ENSG00000143321, ENSG00000030582, ENSG00000105220, ENSG00000115380, ENSG00000102265, ENSG00000115386, ENSG00000160182"	1032	16	3264	1.779069767	1	0.944601421	81.87330514
GOTERM_MF_ALL	GO:0004721~phosphoprotein phosphatase activity	19	1.746323529	0.099691309	"ENSG00000184007, ENSG00000111679, ENSG00000138777, ENSG00000060069, ENSG00000179295, ENSG00000107758, ENSG00000103381, ENSG00000112640, ENSG00000142949, ENSG00000186298, ENSG00000213639, ENSG00000138814, ENSG00000221914, ENSG00000247077, ENSG00000119414, ENSG00000172531, ENSG00000075711, ENSG00000100614, ENSG00000112245"	1032	43	3264	1.397512169	1	0.947528942	82.95512266
